EPIC211719484,EPIC 211719484,1430350478,101,123.481888,16.178066,0.36091387,0.00739,12.668,EPIC 211719484
EPIC211733267,EPIC 211733267,1430559144,93,130.009415,16.372406,8.65871336,0.00873,12.398,EPIC 211733267
EPIC211733267,EPIC 211733267,1430560062,65,130.009415,16.372406,8.658,0.005656,12.398,EPIC 211733267
EPIC211770867,EPIC 211770867,1430804723,380,123.022652,16.903006,27.693,0.018421,12.275,EPIC 211770867
EPIC211804579,EPIC 211804579,1430364447,240,129.06778,17.38166,1.52317871,0.00734,11.359,EPIC 211804579
EPIC211814733,EPIC 211814733,1430640781,142,132.667404,17.524891,14.71,0.004414,11.206,EPIC 211814733
EPIC211818569,EPIC 211818569,1430440470,106,126.936722,17.579397,5.186,0.010779,13.319,EPIC 211818569
EPIC211818569,EPIC 211818569,1430439801,128,126.936722,17.579397,5.185972,0.01263,13.319,EPIC 211818569
EPIC211886472,EPIC 211886472,1431202885,85,137.132538,18.528543,19.64,0.005501,11.275,EPIC 211886472
EPIC211886472,EPIC 211886472,1431202124,139,137.132538,18.528543,19.63366256,0.00682,11.275,EPIC 211886472
EPIC211929937,EPIC 211929937,1430339518,158,129.178452,19.173813,3.47701312,0.02062,14.434,EPIC 211929937
EPIC211929937,EPIC 211929937,1430340428,132,129.178452,19.173813,3.477,0.017941,14.434,EPIC 211929937
EPIC211987231,EPIC 211987231,1431759962,135,137.382996,20.048244,17.04066667,0.01938,11.272,EPIC 211987231
EPIC212110007,EPIC 212110007,1430536253,194,133.310974,22.218977,16.7004351,0.03552,14.518,EPIC 212110007
EPIC212110888,EPIC 212110888,1430507262,148,127.578773,22.235909,2.99529334,0.00731,11.447,EPIC 212110888
EPIC212110888,EPIC 212110888,1430249178,118,127.578773,22.235909,2.996,0.006237,11.447,EPIC 212110888
EPIC212300977,EPIC 212300977,1437858690,208,203.758102,-17.50355,4.46659676,0.01529,11.753,EPIC 212300977
EPIC212300977,EPIC 212300977,1437088135,185,203.758102,-17.50355,4.466,0.015619,11.753,EPIC 212300977
EPIC212315941,EPIC 212315941,1437610755,123,203.087265,-17.061192,12.9348816,0.01516,14.722,EPIC 212315941
EPIC212351026,EPIC 212351026,1437534972,429,201.686874,-16.10515,2.55068936,0.00828,15.506,EPIC 212351026
EPIC212351405,EPIC 212351405,1437534339,357,201.662933,-16.095001,2.55234671,0.0063,14.325,EPIC 212351405
EPIC212499835,EPIC 212499835,1437125740,331,207.418625,-12.738137,6.883,0.004417,16.447,EPIC 212499835
EPIC212554013,EPIC 212554013,1437073841,112,207.078384,-11.588979,3.588,0.012649,15.037,EPIC 212554013
EPIC212570977,EPIC 212570977,1437378080,212,205.901398,-11.22357,8.853,0.024303,14.082,EPIC 212570977
EPIC212570977,EPIC 212570977,1438142366,263,205.901398,-11.22357,8.85007649,0.02597,14.082,EPIC 212570977
EPIC212572439,EPIC 212572439,1436860904,90,204.440079,-11.192574,2.581,0.003992,13.176,EPIC 212572439
EPIC212572439,EPIC 212572439,1437529077,114,204.440079,-11.192574,2.58166013,0.00499,13.176,EPIC 212572439
EPIC212601505,EPIC 212601505,1437487785,74,202.641663,-10.555388,0.72436144,0.03564,15.691,EPIC 212601505
EPIC212688920,EPIC 212688920,1437064490,121,203.013565,-8.53148,62.841,0.053463,14.18,EPIC 212688920
EPIC212697709,EPIC 212697709,1436897448,84,201.655197,-8.31756,3.952,0.006205,12.914,EPIC 212697709
EPIC212697709,EPIC 212697709,1437579501,111,201.655197,-8.31756,3.9516956,0.0075,12.914,EPIC 212697709
EPIC212705192,EPIC 212705192,1437012354,90,202.605438,-8.130262,2.268,0.004633,12.201,EPIC 212705192
EPIC212705192,EPIC 212705192,1437597981,148,202.605438,-8.130262,2.2688499,0.00779,12.201,EPIC 212705192
EPIC212756297,EPIC 212756297,1436881991,90,207.655869,-6.804004,1.337,0.031165,13.417,EPIC 212756297
EPIC212756297,EPIC 212756297,1437574559,110,207.655869,-6.804004,1.33711405,0.03217,13.417,EPIC 212756297
